size,total_sqft,bath,price,site_location,bhk,price_per_sqft
6 BHK,2400.0,5.0,75.0,Model colony,6,3125.0
3 BHK,1770.0,3.0,108.0,Mukund Nagar,3,6101.6949152542375
3 BHK,2100.0,3.0,125.0,Mundhawa,3,5952.380952380952
2 BHK,1000.0,2.0,42.0,Nagar Road,2,4200.0
4 Bedroom,600.0,5.0,105.0,Nana Peth,4,17500.0
4 Bedroom,2916.0,5.0,230.0,Narayan Peth,4,7887.517146776406
3 BHK,1419.59,2.0,65.0,Narayangaon,3,4578.786832817927
3 BHK,1400.0,3.0,81.0,Navi Peth,3,5785.714285714285
2 BHK,750.0,2.0,37.49,Padmavati,2,4998.666666666667
2 BHK,1070.0,2.0,87.0,Parvati Darshan,2,8130.841121495327
3 BHK,1536.0,3.0,107.0,Pashan,3,6966.145833333333
3 BHK,1710.0,3.0,210.0,Paud Road,3,12280.701754385966
3 BHK,2400.0,3.0,196.0,Pirangut,3,8166.666666666667
2 BHK,1342.0,2.0,72.0,Pune Railway Station,2,5365.126676602086
3 BHK,1600.0,3.0,130.0,Rasta Peth,3,8125.0
1 BHK,938.0,1.0,50.0,Raviwar Peth,1,5330.490405117271
3 BHK,1820.0,3.0,99.0,Sadashiv Peth,3,5439.56043956044
4 BHK,2439.0,4.0,170.0,Sahakar Nagar,4,6970.069700697007
3 BHK,1665.0,3.0,78.0,Salunke Vihar,3,4684.684684684685
3 BHK,1850.0,3.0,150.0,Sasson Road,3,8108.108108108108
2 BHK,1091.0,2.0,40.0,Satara Road,2,3666.3611365719526
2 BHK,1346.0,2.0,74.03,Senapati Bapat Road,2,5500.0
3 BHK,1720.0,3.0,224.0,Shaniwar Peth,3,13023.255813953489
4 Bedroom,3675.0,4.0,176.0,Shivaji Nagar,4,4789.115646258503
2 BHK,1060.0,2.0,33.95,Shukrawar Peth,2,3202.8301886792456
2 BHK,1059.0,2.0,57.0,Sinhagad Road,2,5382.43626062323
2 BHK,1299.0,2.0,97.0,Somwar Peth,2,7467.282525019245
3 BHK,1491.0,3.0,85.0,Swargate,3,5700.871898054997
2 BHK,1200.0,2.0,85.0,Tilak Road,2,7083.333333333333
4 Bedroom,2088.0,5.0,110.0,Uruli Devachi,4,5268.199233716475
1 BHK,581.0,1.0,29.0,Vadgaon Budruk,1,4991.394148020654
2 BHK,1296.0,2.0,70.0,Wadgaon Sheri,2,5401.234567901234
2 BHK,1125.0,2.0,55.0,Viman Nagar,2,4888.888888888889
3 BHK,1275.0,3.0,70.0,Vishrant Wadi,3,5490.196078431372
2 BHK,1095.0,2.0,55.0,Wagholi,2,5022.83105022831
5 Bedroom,10000.0,4.0,975.0,Wakadewadi,5,9750.0
2 BHK,1330.0,2.0,74.0,Wanowrie,2,5563.909774436091
2 BHK,1135.0,2.0,60.0,Warje,2,5286.343612334802
1 BHK,516.0,1.0,39.0,Yerawada,1,7558.139534883721
2 BHK,1194.0,2.0,51.0,Alandi Road,2,4271.356783919598
5 Bedroom,2250.0,5.0,240.0,Ambegaon Budruk,5,10666.666666666666
2 BHK,770.0,1.0,38.0,Anandnagar,2,4935.064935064935
4 BHK,3930.0,5.0,330.0,Aundh,4,8396.946564885497
3 BHK,1355.0,3.0,54.2,Aundh Road,3,4000.0
8 Bedroom,3000.0,8.0,150.0,Balaji Nagar,8,5000.0
4 BHK,2569.0,4.0,175.0,Baner,4,6811.989100817439
4 Bedroom,3758.0,4.0,450.0,Baner road,4,11974.454497072911
2 BHK,1116.0,2.0,51.91,Bhandarkar Road,2,4651.433691756272
3 BHK,1707.0,3.0,115.0,Bhavani Peth,3,6736.965436438196
5 Bedroom,1200.0,5.0,225.0,Bibvewadi,5,18750.0
2 BHK,1070.0,2.0,49.0,Bopodi,2,4579.439252336449
4 Bedroom,6000.0,4.0,410.0,Budhwar Peth,4,6833.333333333333
3 BHK,1240.0,2.0,83.0,Bund Garden Road,3,6693.548387096775
2 BHK,1300.0,2.0,91.65,Camp,2,7050.0
2 BHK,1700.0,2.0,76.0,Chandan Nagar,2,4470.588235294118
3 BHK,1383.0,2.0,76.18,Dapodi,3,5508.315256688359
5 Bedroom,3000.0,4.0,170.0,Deccan Gymkhana,5,5666.666666666667
2 BHK,1200.0,2.0,34.65,Dehu Road,2,2887.5
2 BHK,935.0,2.0,45.0,Dhankawadi,2,4812.834224598931
3 BHK,2072.0,4.0,151.0,Dhayari Phata,3,7287.644787644787
4 Bedroom,2200.0,3.0,225.0,Dhole Patil Road,4,10227.272727272728
1 BHK,615.0,1.0,46.0,Erandwane,1,7479.674796747968
2 BHK,1116.0,2.0,45.0,Fatima Nagar,2,4032.2580645161293
3 BHK,1639.0,3.0,107.0,Fergusson College Road,3,6528.370957901159
3 BHK,1839.0,3.0,130.0,Ganesh Peth,3,7069.0592713431215
2 BHK,1300.0,2.0,63.0,Ganeshkhind,2,4846.153846153846
1 BHK,625.0,1.0,27.0,Ghorpade Peth,1,4320.0
1 BHK,933.0,1.0,61.0,Ghorpadi,1,6538.049303322615
3 BHK,2289.0,3.0,180.0,Gokhale Nagar,3,7863.695937090432
3 Bedroom,2316.0,3.0,125.0,Gultekdi,3,5397.2366148531955
2 BHK,1005.0,2.0,39.77,Guruwar peth,2,3957.213930348259
2 BHK,1080.0,2.0,38.0,Hadapsar,2,3518.5185185185187
7 Bedroom,1200.0,5.0,185.0,Hadapsar Industrial Estate,7,15416.666666666666
2 BHK,910.0,2.0,36.0,Hingne Khurd,2,3956.043956043956
2 Bedroom,1200.0,2.0,73.0,Jangali Maharaj Road,2,6083.333333333333
2 BHK,1110.0,2.0,39.9,Kalyani Nagar,2,3594.5945945945946
2 BHK,1142.0,2.0,56.0,Karve Nagar,2,4903.6777583187395
5 Bedroom,4000.0,4.0,240.0,Karve Road,5,6000.0
3 Bedroom,1800.0,3.0,204.0,Kasba Peth,3,11333.333333333334
2 BHK,1005.0,2.0,55.0,Katraj,2,5472.636815920398
3 BHK,1626.6,3.0,133.0,Khadaki,3,8176.564613303824
2 BHK,1074.0,2.0,54.0,Khadki,2,5027.932960893855
2 BHK,1230.0,2.0,80.0,Kharadi,2,6504.065040650406
2 BHK,660.0,1.0,23.0,Kondhwa,2,3484.848484848485
2 BHK,1007.0,2.0,48.0,Kondhwa Budruk,2,4766.633565044687
4 Bedroom,1050.0,6.0,74.0,Kondhwa Khurd,4,7047.619047619048
3 BHK,1820.0,3.0,113.0,Koregaon Park,3,6208.791208791209
2 BHK,1100.0,2.0,60.0,Kothrud,2,5454.545454545455
2 Bedroom,1348.0,2.0,100.0,Law College Road,2,7418.39762611276
2 BHK,1230.0,2.0,66.25,Laxmi Road,2,5386.178861788618
3 BHK,1176.0,2.0,37.62,Lulla Nagar,3,3198.9795918367345
3 BHK,1590.0,3.0,57.0,Mahatma Gandhi Road,3,3584.9056603773583
2 BHK,1200.0,2.0,78.0,Mangalwar peth,2,6500.0
2 BHK,1298.0,2.0,65.0,Manik Bagh,2,5007.704160246533
2 BHK,1161.0,2.0,55.15,Market yard,2,4750.215331610681
4 Bedroom,1350.0,4.0,175.0,Model colony,4,12962.962962962964
5 Bedroom,1200.0,5.0,138.0,Mukund Nagar,5,11500.0
2 BHK,1285.0,2.0,60.0,Mundhawa,2,4669.260700389105
3 BHK,1644.0,3.0,92.59,Nagar Road,3,5631.995133819952
3 BHK,1819.0,3.0,150.0,Nana Peth,3,8246.289169873557
2 BHK,1205.0,2.0,85.0,Narayan Peth,2,7053.941908713693
3 BHK,2350.0,3.0,300.0,Narayangaon,3,12765.95744680851
2 BHK,1050.0,2.0,42.0,Navi Peth,2,4000.0
2 BHK,1270.0,2.0,62.0,Padmavati,2,4881.889763779527
3 BHK,1240.0,2.0,39.89,Parvati Darshan,3,3216.935483870968
3 BHK,1221.0,3.0,70.0,Pashan,3,5733.005733005733
3 BHK,840.0,2.0,35.0,Paud Road,3,4166.666666666667
2 BHK,1339.0,2.0,63.0,Pirangut,2,4705.003734129948
4 BHK,4303.0,5.0,300.0,Prabhat Road,4,6971.880083662561
2 BHK,1315.0,2.0,85.0,Pune Railway Station,2,6463.878326996198
2 BHK,1250.0,2.0,68.0,Rasta Peth,2,5440.0
2 BHK,850.0,2.0,27.0,Raviwar Peth,2,3176.470588235294
3 BHK,1600.0,2.0,110.0,Sadashiv Peth,3,6875.0
2 BHK,1250.0,2.0,62.0,Sahakar Nagar,2,4960.0
3 BHK,1312.0,2.0,56.5,Salunke Vihar,3,4306.40243902439
4 BHK,3000.0,4.0,134.0,Sasson Road,4,4466.666666666667
2 BHK,1300.0,2.0,28.0,Satara Road,2,2153.846153846154
3 BHK,1990.0,3.0,98.0,Senapati Bapat Road,3,4924.62311557789
2 BHK,760.0,2.0,38.5,Shaniwar Peth,2,5065.789473684211
4 Bedroom,5000.0,4.0,536.0,Shivaji Nagar,4,10720.0
3 BHK,1614.0,2.0,59.0,Shukrawar Peth,3,3655.5142503097895
4 Bedroom,1500.0,3.0,162.0,Sinhagad Road,4,10800.0
3 BHK,1182.0,2.0,60.1,Somwar Peth,3,5084.602368866328
2 BHK,1053.0,2.0,46.29,Swargate,2,4396.011396011396
1 BHK,750.0,1.0,105.0,Tilak Road,1,14000.0
3 BHK,2000.0,3.0,125.0,Uruli Devachi,3,6250.0
3 BHK,1940.0,4.0,116.0,Vadgaon Budruk,3,5979.381443298969
3 BHK,1590.0,3.0,105.0,Wadgaon Sheri,3,6603.773584905661
2 BHK,1035.0,2.0,52.79,Viman Nagar,2,5100.48309178744
2 BHK,1075.0,2.0,53.0,Vishrant Wadi,2,4930.232558139535
2 Bedroom,900.0,2.0,55.0,Wagholi,2,6111.111111111111
3 BHK,1260.0,2.0,62.0,Wakadewadi,3,4920.6349206349205
6 Bedroom,1200.0,5.0,260.0,Wanowrie,6,21666.666666666668
3 BHK,1702.0,3.0,107.0,Warje,3,6286.721504112808
3 BHK,1080.0,2.0,65.0,Yerawada,3,6018.518518518518
2 BHK,1189.0,2.0,45.0,Alandi Road,2,3784.6930193439866
2 BHK,1035.0,2.0,39.0,Ambegaon Budruk,2,3768.1159420289855
2 BHK,1200.0,2.0,36.0,Anandnagar,2,3000.0
8 Bedroom,4482.0,6.0,852.0,Aundh,8,19009.37081659973
3 Bedroom,1200.0,3.0,200.0,Aundh Road,3,16666.666666666668
3 BHK,1300.0,3.0,69.0,Balaji Nagar,3,5307.692307692308
2 BHK,1330.0,2.0,93.65,Baner,2,7041.353383458647
3 BHK,1210.0,2.0,65.0,Baner road,3,5371.900826446281
3 BHK,1350.0,2.0,54.2,Bhandarkar Road,3,4014.814814814815
3 BHK,1900.0,2.0,65.0,Bhavani Peth,3,3421.0526315789475
3 BHK,1935.0,4.0,125.0,Bibvewadi,3,6459.948320413437
3 BHK,1410.0,3.0,90.0,Bopodi,3,6382.978723404255
2 BHK,1469.0,2.0,99.14,Budhwar Peth,2,6748.8087134104835
2 BHK,986.0,2.0,30.0,Bund Garden Road,2,3042.5963488843813
3 BHK,1460.0,2.0,87.0,Camp,3,5958.904109589041
3 BHK,1260.0,2.0,85.05,Chandan Nagar,3,6750.0
3 BHK,1345.0,2.0,39.5,Dapodi,3,2936.8029739776953
2 BHK,980.0,2.0,57.0,Deccan Gymkhana,2,5816.326530612245
2 BHK,1164.0,2.0,75.0,Dehu Road,2,6443.298969072165
2 BHK,929.0,1.0,51.0,Dhankawadi,2,5489.773950484392
2 BHK,1065.0,2.0,70.0,Dhayari Phata,2,6572.769953051643
2 BHK,1172.0,2.0,56.725,Dhole Patil Road,2,4840.017064846416
3 BHK,3000.0,3.0,265.0,Erandwane,3,8833.333333333334
2 BHK,1020.0,2.0,30.27,Fatima Nagar,2,2967.6470588235293
3 BHK,1362.0,3.0,62.63,Fergusson College Road,3,4598.384728340676
1 BHK,672.0,1.0,36.85,Ganesh Peth,1,5483.630952380952
3 BHK,1746.0,3.0,115.0,Ganeshkhind,3,6586.483390607102
2 BHK,1025.0,2.0,29.6,Ghorpade Peth,2,2887.8048780487807
2 BHK,1532.0,2.0,65.0,Ghorpadi,2,4242.819843342037
3 BHK,1200.0,2.0,120.0,Gokhale Nagar,3,10000.0
2 BHK,1250.0,2.0,65.0,Gultekdi,2,5200.0
2 BHK,1188.0,2.0,39.0,Guruwar peth,2,3282.8282828282827
4 Bedroom,3565.0,4.0,218.0,Hadapsar,4,6115.007012622721
2 BHK,1170.0,2.0,85.0,Hadapsar Industrial Estate,2,7264.957264957265
3 BHK,1800.0,3.0,150.0,Hingne Khurd,3,8333.333333333334
2 Bedroom,1000.0,2.0,35.0,Jangali Maharaj Road,2,3500.0
3 Bedroom,2600.0,3.0,375.0,Kalyani Nagar,3,14423.076923076924
5 Bedroom,1200.0,4.0,240.0,Karve Nagar,5,20000.0
4 BHK,2507.0,4.0,155.0,Karve Road,4,6182.688472277623
2 BHK,1061.0,2.0,34.0,Kasba Peth,2,3204.5240339302545
2 BHK,1290.0,2.0,69.0,Katraj,2,5348.837209302325
2 BHK,1200.0,2.0,42.6,Khadaki,2,3550.0
2 BHK,1120.0,2.0,39.29,Khadki,2,3508.035714285714
1 BHK,418.0,1.0,12.0,Kharadi,1,2870.813397129187
3 BHK,1333.0,3.0,50.0,Kondhwa,3,3750.9377344336085
3 BHK,1691.0,3.0,119.0,Kondhwa Budruk,3,7037.25606150207
1 BHK,747.0,1.0,34.355,Kondhwa Khurd,1,4599.062918340026
3 BHK,1700.0,3.0,250.0,Koregaon Park,3,14705.882352941177
3 BHK,2030.0,4.0,125.0,Kothrud,3,6157.635467980295
2 BHK,1012.0,2.0,70.0,Law College Road,2,6916.99604743083
3 BHK,1245.0,2.0,60.0,Laxmi Road,3,4819.277108433735
3 BHK,1765.0,3.0,118.0,Lulla Nagar,3,6685.552407932011
2 BHK,1110.0,2.0,36.25,Mahatma Gandhi Road,2,3265.765765765766
2 BHK,967.0,2.0,47.8,Mangalwar peth,2,4943.1230610134435
2 BHK,1044.0,2.0,36.0,Manik Bagh,2,3448.2758620689656
3 BHK,1518.0,3.0,80.0,Market yard,3,5270.092226613966
3 BHK,1300.0,2.0,57.0,Model colony,3,4384.615384615385
3 BHK,1798.0,3.0,73.0,Mukund Nagar,3,4060.066740823137
2 BHK,866.28,2.0,36.38,Mundhawa,2,4199.565960197628
4 BHK,3410.0,5.0,253.0,Nagar Road,4,7419.354838709677
2 BHK,1179.0,2.0,56.0,Nana Peth,2,4749.787955894826
5 BHK,3600.0,5.0,510.0,Narayan Peth,5,14166.666666666666
2 BHK,1125.0,2.0,48.0,Narayangaon,2,4266.666666666667
3 BHK,2098.0,3.0,210.0,Navi Peth,3,10009.532888465204
3 BHK,2400.0,3.0,270.0,Padmavati,3,11250.0
3 BHK,1976.0,3.0,92.0,Parvati Darshan,3,4655.87044534413
2 BHK,1190.0,2.0,61.8,Pashan,2,5193.27731092437
3 BHK,1800.0,3.0,192.0,Paud Road,3,10666.666666666666
3 BHK,1761.0,3.0,84.52,Pirangut,3,4799.545712663259
3 BHK,1700.0,3.0,120.0,Prabhat Road,3,7058.823529411765
4 Bedroom,900.0,4.0,70.0,Pune Railway Station,4,7777.777777777777
2 BHK,1128.0,2.0,64.8,Rasta Peth,2,5744.68085106383
3 BHK,2000.0,3.0,85.0,Raviwar Peth,3,4250.0
3 BHK,1220.0,2.0,35.25,Sadashiv Peth,3,2889.344262295082
1 BHK,509.0,1.0,20.0,Sahakar Nagar,1,3929.2730844793714
3 BHK,1852.0,4.0,122.0,Salunke Vihar,3,6587.473002159827
2 BHK,1045.0,2.0,40.65,Sasson Road,2,3889.9521531100477
4 BHK,3535.0,4.0,215.0,Satara Road,4,6082.036775106082
2 BHK,1102.0,2.0,53.67,Senapati Bapat Road,2,4870.235934664247
4 BHK,1800.0,3.0,82.0,Shaniwar Peth,4,4555.555555555556
3 BHK,1436.0,2.0,75.0,Shivaji Nagar,3,5222.841225626741
3 BHK,1397.0,2.0,52.0,Shukrawar Peth,3,3722.2619899785254
2 BHK,1140.0,2.0,56.0,Sinhagad Road,2,4912.2807017543855
1 BHK,645.0,1.0,55.0,Somwar Peth,1,8527.131782945737
5 Bedroom,2350.0,5.0,325.0,Swargate,5,13829.787234042553
3 Bedroom,1200.0,3.0,225.0,Tilak Road,3,18750.0
3 BHK,2050.0,3.0,135.0,Uruli Devachi,3,6585.365853658536
2 BHK,1335.0,2.0,95.0,Vadgaon Budruk,2,7116.104868913858
2 Bedroom,2100.0,1.0,200.0,Wadgaon Sheri,2,9523.809523809523
3 BHK,1255.0,3.0,77.68,Viman Nagar,3,6189.641434262949
2 BHK,1140.0,2.0,59.0,Vishrant Wadi,2,5175.438596491228
3 BHK,2376.0,3.0,240.0,Wagholi,3,10101.0101010101
1 BHK,663.0,1.0,46.0,Wakadewadi,1,6938.15987933635
2 BHK,1276.0,2.0,146.0,Wanowrie,2,11442.006269592477
3 BHK,1450.0,3.0,60.9,Warje,3,4200.0
3 BHK,1400.0,3.0,66.0,Yerawada,3,4714.285714285715
2 BHK,1339.0,2.0,53.56,Alandi Road,2,4000.0
3 BHK,1220.0,2.0,35.23,Ambegaon Budruk,3,2887.7049180327863
3 BHK,2200.0,3.0,275.0,Anandnagar,3,12500.0
2 BHK,1305.0,2.0,52.0,Aundh,2,3984.6743295019155
3 BHK,1740.0,3.0,80.0,Aundh Road,3,4597.701149425287
2 BHK,680.0,1.0,21.0,Balaji Nagar,2,3088.235294117647
2 BHK,1154.0,2.0,47.0,Baner,2,4072.790294627383
2 BHK,1200.0,2.0,40.0,Baner road,2,3333.3333333333335
2 BHK,1155.0,2.0,54.5,Bhandarkar Road,2,4718.614718614718
3 BHK,1525.0,2.0,63.0,Bhavani Peth,3,4131.147540983607
1 Bedroom,600.0,1.0,125.0,Bibvewadi,1,20833.333333333332
4 BHK,2470.0,5.0,192.0,Bopodi,4,7773.27935222672
2 BHK,1100.0,2.0,60.0,Budhwar Peth,2,5454.545454545455
2 BHK,1250.0,2.0,65.0,Bund Garden Road,2,5200.0
2 BHK,1400.0,2.0,70.0,Camp,2,5000.0
3 BHK,1600.0,3.0,100.0,Chandan Nagar,3,6250.0
2 BHK,1060.0,2.0,55.0,Dapodi,2,5188.679245283019
2 BHK,1272.0,2.0,50.0,Deccan Gymkhana,2,3930.817610062893
2 BHK,1296.0,2.0,105.0,Dehu Road,2,8101.851851851852
4 BHK,2100.0,3.0,280.0,Dhankawadi,4,13333.333333333334
3 BHK,1945.0,3.0,115.0,Dhayari Phata,3,5912.596401028278
3 BHK,1033.0,2.0,30.47,Dhole Patil Road,3,2949.6611810261375
3 BHK,2300.0,2.0,69.0,Erandwane,3,3000.0
2 BHK,1235.0,2.0,52.76,Fatima Nagar,2,4272.064777327935
3 BHK,2100.0,3.0,270.0,Fergusson College Road,3,12857.142857142857
2 BHK,850.0,2.0,42.5,Ganesh Peth,2,5000.0
3 BHK,1880.0,3.0,110.0,Ganeshkhind,3,5851.063829787234
4 BHK,2450.0,4.0,368.0,Ghorpade Peth,4,15020.408163265307
2 BHK,1060.0,2.0,52.0,Ghorpadi,2,4905.66037735849
3 BHK,2041.0,3.0,138.0,Gokhale Nagar,3,6761.391474767271
2 Bedroom,1050.0,2.0,125.0,Gultekdi,2,11904.761904761905
2 BHK,1037.0,2.0,36.28,Guruwar peth,2,3498.553519768563
2 BHK,1150.0,2.0,39.0,Hadapsar,2,3391.304347826087
2 BHK,1184.0,2.0,62.0,Hadapsar Industrial Estate,2,5236.486486486487
3 BHK,1680.0,3.0,126.0,Hingne Khurd,3,7500.0
3 BHK,1411.0,3.0,100.0,Jangali Maharaj Road,3,7087.172218284904
5 Bedroom,900.0,5.0,55.0,Kalyani Nagar,5,6111.111111111111
2 BHK,900.0,2.0,41.0,Karve Nagar,2,4555.555555555556
4 BHK,3500.0,4.0,320.0,Karve Road,4,9142.857142857143
3 BHK,1702.0,3.0,120.0,Kasba Peth,3,7050.5287896592245
2 BHK,1185.0,2.0,45.0,Katraj,2,3797.46835443038
3 BHK,1300.0,3.0,64.0,Khadaki,3,4923.076923076923
3 BHK,1545.0,3.0,65.0,Khadki,3,4207.119741100324
3 BHK,1515.0,2.0,135.0,Kharadi,3,8910.89108910891
3 BHK,1300.0,3.0,55.0,Kondhwa,3,4230.7692307692305
2 BHK,1107.0,2.0,57.0,Kondhwa Budruk,2,5149.051490514905
3 BHK,1720.0,3.0,106.0,Kondhwa Khurd,3,6162.790697674419
3 BHK,1540.0,3.0,150.0,Koregaon Park,3,9740.25974025974
2 BHK,1000.0,2.0,44.5,Kothrud,2,4450.0
1 BHK,710.0,1.0,40.42,Law College Road,1,5692.957746478874
2 BHK,1100.0,2.0,38.0,Laxmi Road,2,3454.5454545454545
4 Bedroom,3200.0,4.0,270.0,Lulla Nagar,4,8437.5
2 Bedroom,900.0,2.0,160.0,Mahatma Gandhi Road,2,17777.777777777777
2 BHK,1250.0,2.0,48.0,Mangalwar peth,2,3840.0
5 Bedroom,2400.0,4.0,130.0,Manik Bagh,5,5416.666666666667
3 BHK,1584.01,3.0,104.0,Market yard,3,6565.615116066187
4 Bedroom,875.0,4.0,150.0,Model colony,4,17142.85714285714
4 Bedroom,1200.0,6.0,60.0,Mukund Nagar,4,5000.0
3 BHK,1485.0,2.0,70.0,Mundhawa,3,4713.804713804714
3 BHK,1100.0,2.0,78.0,Nagar Road,3,7090.909090909091
2 BHK,1245.0,2.0,59.0,Nana Peth,2,4738.955823293173
4 Bedroom,1880.0,4.0,154.0,Narayan Peth,4,8191.489361702128
3 BHK,2214.0,3.0,350.0,Narayangaon,3,15808.491418247515
2 BHK,1050.0,2.0,45.0,Navi Peth,2,4285.714285714285
4 Bedroom,600.0,4.0,95.0,Padmavati,4,15833.333333333334
3 BHK,1640.0,3.0,105.0,Parvati Darshan,3,6402.4390243902435
2 BHK,1165.0,2.0,65.0,Pashan,2,5579.399141630901
2 BHK,1110.0,2.0,43.0,Paud Road,2,3873.873873873874
7 BHK,1200.0,5.0,200.0,Pirangut,7,16666.666666666668
4 BHK,4000.0,4.0,630.0,Prabhat Road,4,15750.0
4 Bedroom,4500.0,4.0,150.0,Pune Railway Station,4,3333.3333333333335
4 Bedroom,600.0,4.0,65.0,Rasta Peth,4,10833.333333333334
2 BHK,1300.0,2.0,75.0,Raviwar Peth,2,5769.2307692307695
2 Bedroom,1200.0,1.0,42.0,Sadashiv Peth,2,3500.0
2 BHK,1232.0,2.0,69.61,Salunke Vihar,2,5650.162337662337
3 BHK,1704.0,3.0,94.36,Sasson Road,3,5537.55868544601
3 BHK,1275.0,2.0,88.0,Satara Road,3,6901.9607843137255
3 BHK,1222.0,2.0,68.0,Senapati Bapat Road,3,5564.648117839607
2 BHK,1155.0,2.0,39.0,Shaniwar Peth,2,3376.6233766233768
2 BHK,1000.0,2.0,29.95,Shivaji Nagar,2,2995.0
2 BHK,1200.0,2.0,45.0,Shukrawar Peth,2,3750.0
3 BHK,1517.0,3.0,71.28,Sinhagad Road,3,4698.7475280158205
2 BHK,1166.0,2.0,37.29,Somwar Peth,2,3198.1132075471696
2 BHK,870.0,2.0,24.0,Swargate,2,2758.6206896551726
5 BHK,4000.0,5.0,170.0,Tilak Road,5,4250.0
4 Bedroom,1350.0,4.0,230.0,Uruli Devachi,4,17037.037037037036
4 BHK,3019.0,6.0,190.0,Vadgaon Budruk,4,6293.474660483604
3 BHK,1345.0,3.0,58.0,Wadgaon Sheri,3,4312.267657992565
3 Bedroom,900.0,3.0,75.0,Viman Nagar,3,8333.333333333334
4 BHK,3800.0,5.0,170.0,Vishrant Wadi,4,4473.684210526316
3 BHK,971.0,2.0,38.0,Wagholi,3,3913.491246138002
2 BHK,1255.0,2.0,52.32,Wakadewadi,2,4168.924302788844
2 BHK,1810.0,2.0,65.0,Wanowrie,2,3591.160220994475
2 BHK,1300.0,2.0,58.0,Warje,2,4461.538461538462
2 BHK,1185.0,2.0,45.0,Yerawada,2,3797.46835443038
2 BHK,1350.0,2.0,68.0,Alandi Road,2,5037.037037037037
3 BHK,1590.0,3.0,76.16,Ambegaon Budruk,3,4789.937106918239
7 BHK,3000.0,6.0,180.0,Anandnagar,7,6000.0
4 Bedroom,1560.0,3.0,149.0,Aundh,4,9551.28205128205
3 BHK,1650.0,3.0,126.0,Aundh Road,3,7636.363636363636
3 BHK,1645.0,3.0,87.0,Balaji Nagar,3,5288.753799392097
3 BHK,1748.0,3.0,103.0,Baner,3,5892.448512585813
3 Bedroom,1200.0,3.0,67.77,Baner road,3,5647.5
2 BHK,1170.0,2.0,50.0,Bhandarkar Road,2,4273.504273504273
4 BHK,3420.0,4.0,225.0,Bhavani Peth,4,6578.9473684210525
3 BHK,1320.0,2.0,65.0,Bibvewadi,3,4924.242424242424
3 BHK,1610.0,3.0,84.53,Bopodi,3,5250.310559006211
3 BHK,1870.0,3.0,180.0,Budhwar Peth,3,9625.668449197861
3 BHK,1510.0,2.0,110.0,Bund Garden Road,3,7284.76821192053
6 Bedroom,2700.0,7.0,110.0,Camp,6,4074.074074074074
3 BHK,1305.0,2.0,45.68,Chandan Nagar,3,3500.383141762452
3 BHK,1500.0,2.0,70.0,Dapodi,3,4666.666666666667
2 BHK,1149.0,2.0,130.0,Deccan Gymkhana,2,11314.186248912098
4 BHK,1948.0,4.0,129.0,Dehu Road,4,6622.17659137577
3 Bedroom,1448.0,3.0,70.0,Dhankawadi,3,4834.254143646409
2 BHK,1242.0,2.0,78.0,Dhayari Phata,2,6280.193236714976
2 BHK,1268.0,2.0,58.0,Dhole Patil Road,2,4574.132492113565
2 BHK,1101.0,2.0,50.0,Erandwane,2,4541.326067211626
2 BHK,1255.0,2.0,65.0,Fatima Nagar,2,5179.282868525896
3 BHK,1362.0,3.0,62.63,Fergusson College Road,3,4598.384728340676
3 BHK,984.0,3.0,140.0,Ganesh Peth,3,14227.642276422765
2 BHK,1089.0,2.0,32.67,Ganeshkhind,2,3000.0
2 BHK,800.0,1.0,95.0,Ghorpade Peth,2,11875.0
3 BHK,1345.0,2.0,57.0,Ghorpadi,3,4237.918215613383
8 Bedroom,3600.0,9.0,125.0,Gokhale Nagar,8,3472.222222222222
4 Bedroom,1650.0,2.0,140.0,Gultekdi,4,8484.848484848484
2 BHK,950.0,2.0,45.0,Guruwar peth,2,4736.8421052631575
2 BHK,1068.0,2.0,43.0,Hadapsar,2,4026.2172284644193
2 BHK,860.0,1.0,31.0,Hadapsar Industrial Estate,2,3604.6511627906975
8 Bedroom,3000.0,5.0,130.0,Hingne Khurd,8,4333.333333333333
3 BHK,1756.0,3.0,66.73,Jangali Maharaj Road,3,3800.113895216401
2 BHK,1205.0,2.0,41.0,Kalyani Nagar,2,3402.4896265560164
8 Bedroom,1120.0,8.0,155.0,Karve Nagar,8,13839.285714285714
3 BHK,1800.0,3.0,125.0,Karve Road,3,6944.444444444444
4 BHK,8321.0,5.0,2912.0,Kasba Peth,4,34995.79377478668
3 BHK,1604.0,3.0,68.0,Katraj,3,4239.401496259352
4 BHK,2732.0,4.0,204.0,Khadaki,4,7467.0571010248905
2 BHK,1015.0,2.0,25.88,Khadki,2,2549.753694581281
3 BHK,1200.0,2.0,42.0,Kharadi,3,3500.0
2 BHK,1010.0,2.0,38.0,Kondhwa,2,3762.3762376237623
2 Bedroom,1250.0,3.0,170.0,Kondhwa Budruk,2,13600.0
2 BHK,1010.0,2.0,41.0,Kondhwa Khurd,2,4059.4059405940593
2 BHK,1050.0,2.0,33.1,Koregaon Park,2,3152.3809523809523
3 BHK,1710.0,3.0,85.0,Kothrud,3,4970.7602339181285
3 BHK,1248.52,3.0,115.0,Law College Road,3,9210.90571236344
1 BHK,410.0,1.0,10.0,Laxmi Road,1,2439.0243902439024
3 BHK,1656.0,2.0,62.93,Lulla Nagar,3,3800.1207729468597
